path,label
Garbage classification resized/cardboard/cardboard_30_aug_3.jpg,cardboard
Garbage classification resized/trash/trash_456.jpg,trash
Garbage classification resized/paper/paper_22_aug_0.jpg,paper
Garbage classification resized/glass/glass481.jpg,glass
Garbage classification resized/paper/paper477.jpg,paper
Garbage classification resized/plastic/plastic_562.jpg,plastic
Garbage classification resized/cardboard/cardboard_17_aug_0.jpg,cardboard
Garbage classification resized/cardboard/cardboard11.jpg,cardboard
Garbage classification resized/plastic/plastic419.jpg,plastic
Garbage classification resized/cardboard/cardboard166.jpg,cardboard
Garbage classification resized/metal/metal289.jpg,metal
Garbage classification resized/plastic/plastic427.jpg,plastic
Garbage classification resized/metal/metal392.jpg,metal
Garbage classification resized/paper/paper486.jpg,paper
Garbage classification resized/glass/glass_43_aug_2.jpg,glass
Garbage classification resized/trash/trash_147.jpg,trash
Garbage classification resized/paper/paper439.jpg,paper
Garbage classification resized/plastic/plastic_25_aug_2.jpg,plastic
Garbage classification resized/glass/glass_516.jpg,glass
Garbage classification resized/trash/trash_33_aug_3.jpg,trash
Garbage classification resized/paper/paper495.jpg,paper
Garbage classification resized/paper/paper318.jpg,paper
Garbage classification resized/plastic/plastic2.jpg,plastic
Garbage classification resized/trash/trash_21.jpg,trash
Garbage classification resized/plastic/plastic353.jpg,plastic
Garbage classification resized/plastic/plastic280.jpg,plastic
Garbage classification resized/paper/paper_28_aug_3.jpg,paper
Garbage classification resized/trash/trash_496.jpg,trash
Garbage classification resized/plastic/plastic59.jpg,plastic
Garbage classification resized/metal/metal_453.jpg,metal
Garbage classification resized/plastic/plastic_517.jpg,plastic
Garbage classification resized/metal/metal_476.jpg,metal
Garbage classification resized/cardboard/cardboard60.jpg,cardboard
Garbage classification resized/metal/metal_546.jpg,metal
Garbage classification resized/metal/metal30.jpg,metal
Garbage classification resized/cardboard/cardboard_415.jpg,cardboard
Garbage classification resized/glass/glass_573.jpg,glass
Garbage classification resized/metal/metal297.jpg,metal
Garbage classification resized/trash/trash37.jpg,trash
Garbage classification resized/cardboard/cardboard129.jpg,cardboard
Garbage classification resized/metal/metal198.jpg,metal
Garbage classification resized/trash/trash_11.jpg,trash
Garbage classification resized/trash/trash4.jpg,trash
Garbage classification resized/plastic/plastic74.jpg,plastic
Garbage classification resized/plastic/plastic344.jpg,plastic
Garbage classification resized/trash/trash112.jpg,trash
Garbage classification resized/cardboard/cardboard_8_aug_1.jpg,cardboard
Garbage classification resized/metal/metal_593.jpg,metal
Garbage classification resized/plastic/plastic_519.jpg,plastic
Garbage classification resized/glass/glass370.jpg,glass
Garbage classification resized/metal/metal_515.jpg,metal
Garbage classification resized/paper/paper212.jpg,paper
Garbage classification resized/plastic/plastic292.jpg,plastic
Garbage classification resized/glass/glass409.jpg,glass
Garbage classification resized/metal/metal132.jpg,metal
Garbage classification resized/cardboard/cardboard_422.jpg,cardboard
Garbage classification resized/metal/metal169.jpg,metal
Garbage classification resized/glass/glass34.jpg,glass
Garbage classification resized/plastic/plastic194.jpg,plastic
Garbage classification resized/metal/metal245.jpg,metal
Garbage classification resized/trash/trash_36_aug_1.jpg,trash
Garbage classification resized/plastic/plastic86.jpg,plastic
Garbage classification resized/metal/metal_49_aug_2.jpg,metal
Garbage classification resized/plastic/plastic_13.jpg,plastic
Garbage classification resized/plastic/plastic254.jpg,plastic
Garbage classification resized/glass/glass_39.jpg,glass
Garbage classification resized/paper/paper413.jpg,paper
Garbage classification resized/paper/paper381.jpg,paper
Garbage classification resized/trash/trash_227.jpg,trash
Garbage classification resized/cardboard/cardboard155.jpg,cardboard
Garbage classification resized/metal/metal_41_aug_1.jpg,metal
Garbage classification resized/cardboard/cardboard_516.jpg,cardboard
Garbage classification resized/metal/metal4.jpg,metal
Garbage classification resized/trash/trash_477.jpg,trash
Garbage classification resized/cardboard/cardboard328.jpg,cardboard
Garbage classification resized/metal/metal_28_aug_2.jpg,metal
Garbage classification resized/paper/paper242.jpg,paper
Garbage classification resized/paper/paper_21.jpeg,paper
Garbage classification resized/paper/paper71.jpg,paper
Garbage classification resized/plastic/plastic364.jpg,plastic
Garbage classification resized/paper/paper573.jpg,paper
Garbage classification resized/cardboard/cardboard83.jpg,cardboard
Garbage classification resized/paper/paper465.jpg,paper
Garbage classification resized/plastic/plastic345.jpg,plastic
Garbage classification resized/plastic/plastic161.jpg,plastic
Garbage classification resized/cardboard/cardboard240.jpg,cardboard
Garbage classification resized/metal/metal342.jpg,metal
Garbage classification resized/paper/paper230.jpg,paper
Garbage classification resized/paper/paper540.jpg,paper
Garbage classification resized/paper/paper111.jpg,paper
Garbage classification resized/metal/metal274.jpg,metal
Garbage classification resized/trash/trash_20_aug_1.jpg,trash
Garbage classification resized/trash/trash_478.jpg,trash
Garbage classification resized/glass/glass_2_aug_0.jpg,glass
Garbage classification resized/cardboard/cardboard258.jpg,cardboard
Garbage classification resized/glass/glass_45_aug_3.jpg,glass
Garbage classification resized/trash/trash_350.jpg,trash
Garbage classification resized/metal/metal_571.jpg,metal
Garbage classification resized/glass/glass_41_aug_0.jpg,glass
Garbage classification resized/metal/metal_508.jpg,metal
Garbage classification resized/plastic/plastic_16_aug_2.jpg,plastic
Garbage classification resized/trash/trash_156.jpg,trash
Garbage classification resized/trash/trash_164.jpg,trash
Garbage classification resized/metal/metal_450.jpg,metal
Garbage classification resized/plastic/plastic154.jpg,plastic
Garbage classification resized/trash/trash43.jpg,trash
Garbage classification resized/metal/metal_9_aug_3.jpg,metal
Garbage classification resized/glass/glass75.jpg,glass
Garbage classification resized/metal/metal_445.jpg,metal
Garbage classification resized/glass/glass_46_aug_3.jpg,glass
Garbage classification resized/trash/trash_39.jpg,trash
Garbage classification resized/cardboard/cardboard225.jpg,cardboard
Garbage classification resized/plastic/plastic_1_aug_2.jpg,plastic
Garbage classification resized/metal/metal299.jpg,metal
Garbage classification resized/paper/paper107.jpg,paper
Garbage classification resized/trash/trash_302.jpg,trash
Garbage classification resized/plastic/plastic_29_aug_3.jpg,plastic
Garbage classification resized/metal/metal_552.jpg,metal
Garbage classification resized/cardboard/cardboard179.jpg,cardboard
Garbage classification resized/paper/paper_22_aug_1.jpg,paper
Garbage classification resized/trash/trash22.jpg,trash
Garbage classification resized/paper/paper220.jpg,paper
Garbage classification resized/plastic/plastic350.jpg,plastic
Garbage classification resized/plastic/plastic152.jpg,plastic
Garbage classification resized/cardboard/cardboard_18_aug_3.jpg,cardboard
Garbage classification resized/paper/paper15.jpg,paper
Garbage classification resized/plastic/plastic_24.jpg,plastic
Garbage classification resized/paper/paper384.jpg,paper
Garbage classification resized/paper/paper_20_aug_1.jpg,paper
Garbage classification resized/glass/glass_24.jpg,glass
Garbage classification resized/metal/metal353.jpg,metal
Garbage classification resized/cardboard/cardboard395.jpg,cardboard
Garbage classification resized/paper/paper341.jpg,paper
Garbage classification resized/glass/glass198.jpg,glass
Garbage classification resized/metal/metal287.jpg,metal
Garbage classification resized/cardboard/cardboard_436.jpg,cardboard
Garbage classification resized/metal/metal_510.jpg,metal
Garbage classification resized/metal/metal_8_aug_2.jpg,metal
Garbage classification resized/trash/trash_580.jpg,trash
Garbage classification resized/glass/glass_41_aug_1.jpg,glass
Garbage classification resized/plastic/plastic11.jpg,plastic
Garbage classification resized/trash/trash109.jpg,trash
Garbage classification resized/metal/metal175.jpg,metal
Garbage classification resized/glass/glass140.jpg,glass
Garbage classification resized/glass/glass183.jpg,glass
Garbage classification resized/metal/metal_46_aug_2.jpg,metal
Garbage classification resized/metal/metal253.jpg,metal
Garbage classification resized/cardboard/cardboard124.jpg,cardboard
Garbage classification resized/trash/trash_334.jpg,trash
Garbage classification resized/trash/trash_3_aug_3.jpg,trash
Garbage classification resized/trash/trash_585.jpg,trash
Garbage classification resized/cardboard/cardboard_27.jpg,cardboard
Garbage classification resized/glass/glass_534.jpg,glass
Garbage classification resized/paper/paper_24.jpeg,paper
Garbage classification resized/plastic/plastic_37_aug_3.jpg,plastic
Garbage classification resized/plastic/plastic_491.jpg,plastic
Garbage classification resized/paper/paper_44_aug_2.jpg,paper
Garbage classification resized/cardboard/cardboard238.jpg,cardboard
Garbage classification resized/glass/glass467.jpg,glass
Garbage classification resized/plastic/plastic_3_aug_3.jpg,plastic
Garbage classification resized/paper/paper_50_aug_3.jpg,paper
Garbage classification resized/glass/glass_25_aug_0.jpg,glass
Garbage classification resized/glass/glass472.jpg,glass
Garbage classification resized/plastic/plastic199.jpg,plastic
Garbage classification resized/trash/trash_482.jpg,trash
Garbage classification resized/metal/metal_25.jpg,metal
Garbage classification resized/glass/glass_506.jpg,glass
Garbage classification resized/trash/trash_254.jpg,trash
Garbage classification resized/plastic/plastic_47_aug_3.jpg,plastic
Garbage classification resized/metal/metal56.jpg,metal
Garbage classification resized/plastic/plastic_515.jpg,plastic
Garbage classification resized/paper/paper307.jpg,paper
Garbage classification resized/plastic/plastic_4_aug_1.jpg,plastic
Garbage classification resized/trash/trash10.jpg,trash
Garbage classification resized/glass/glass_10_aug_2.jpg,glass
Garbage classification resized/glass/glass91.jpg,glass
Garbage classification resized/plastic/plastic391.jpg,plastic
Garbage classification resized/trash/trash_411.jpg,trash
Garbage classification resized/paper/paper392.jpg,paper
Garbage classification resized/metal/metal280.jpg,metal
Garbage classification resized/metal/metal_22_aug_0.jpg,metal
Garbage classification resized/metal/metal133.jpg,metal
Garbage classification resized/plastic/plastic_17_aug_3.jpg,plastic
Garbage classification resized/cardboard/cardboard69.jpg,cardboard
Garbage classification resized/paper/paper548.jpg,paper
Garbage classification resized/glass/glass323.jpg,glass
Garbage classification resized/trash/trash_29_aug_0.jpg,trash
Garbage classification resized/glass/glass477.jpg,glass
Garbage classification resized/paper/paper_7_aug_0.jpg,paper
Garbage classification resized/plastic/plastic237.jpg,plastic
Garbage classification resized/plastic/plastic_36_aug_1.jpg,plastic
Garbage classification resized/paper/paper_9_aug_2.jpg,paper
Garbage classification resized/paper/paper255.jpg,paper
Garbage classification resized/cardboard/cardboard_576.jpg,cardboard
Garbage classification resized/metal/metal_451.jpg,metal
Garbage classification resized/glass/glass177.jpg,glass
Garbage classification resized/glass/glass53.jpg,glass
Garbage classification resized/paper/paper109.jpg,paper
Garbage classification resized/trash/trash_8_aug_0.jpg,trash
Garbage classification resized/glass/glass265.jpg,glass
Garbage classification resized/paper/paper16.jpg,paper
Garbage classification resized/metal/metal285.jpg,metal
Garbage classification resized/plastic/plastic_516.jpg,plastic
Garbage classification resized/glass/glass493.jpg,glass
Garbage classification resized/plastic/plastic383.jpg,plastic
Garbage classification resized/metal/metal_564.jpg,metal
Garbage classification resized/paper/paper472.jpg,paper
Garbage classification resized/cardboard/cardboard_512.jpg,cardboard
Garbage classification resized/paper/paper_0_aug_2.jpg,paper
Garbage classification resized/cardboard/cardboard_1_aug_3.jpg,cardboard
Garbage classification resized/metal/metal225.jpg,metal
Garbage classification resized/trash/trash130.jpg,trash
Garbage classification resized/metal/metal51.jpg,metal
